identifier,type,research_areas,creation_mode,completeness,number_of_resources,numer_of_views,number_of_downloads
d6c968ae-1259-4720-9d4a-7e2eafaefa8b,Bibliography-centric Research Object,['Ecology'],MANUAL,91,1,1,10
0ca44684-25d3-4893-9009-283903561da0,Bibliography-centric Research Object,['Ecology'],MANUAL,84,1,2,11
a6a75c2b-d935-4b65-be9f-4c8d6870461c,Bibliography-centric Research Object,['Ecology'],MANUAL,91,1,1,11
4124aa67-10cb-4105-9da4-034a777911ac,Bibliography-centric Research Object,['Ecology'],MANUAL,91,1,1,12
072efa39-ca8c-4670-8e26-8b46b56eafb3,Bibliography-centric Research Object,['Social sciences'],MANUAL,91,1,1,10
e1d32110-086e-4de3-80b2-21dfe6ae068a,Bibliography-centric Research Object,['Social sciences'],MANUAL,91,1,1,11
56b65356-9a6b-4e59-b830-0b3c4ce82b81,Bibliography-centric Research Object,['Information science'],MANUAL,84,1,1,10
bf8eb7b1-21d6-4a42-b574-23a4279e5f16,Bibliography-centric Research Object,['Information science'],MANUAL,84,1,1,8
4e5fe683-1b85-4457-8f22-5eccf858c728,Bibliography-centric Research Object,['Information science'],MANUAL,91,1,1,11
699fb8ae-4815-48d4-a082-c2a6eee6f7cf,Bibliography-centric Research Object,['Information science'],MANUAL,91,1,1,9
976aabb0-7b38-441a-96b3-49844ba773c5,Bibliography-centric Research Object,['Biology'],MANUAL,84,1,1,11
d8e686b6-199a-4296-88fa-3c03cdb5a4c1,Bibliography-centric Research Object,['Medical science'],MANUAL,84,1,1,12
7cb18233-aaf5-4986-9a79-199d1e539d3c,Bibliography-centric Research Object,['Medical science'],MANUAL,91,1,1,10
29aa2c18-e5b1-4c19-9273-cfe40ab9c42a,Bibliography-centric Research Object,"['Biology', 'Ecology']",MANUAL,91,1,2,8
92f6334f-26fc-4181-bc0c-ef2725ba3ebc,Bibliography-centric Research Object,['Acoustics'],MANUAL,91,1,1,11
6640422d-57ed-4814-b0d0-8eb4ee85f501,Workflow-centric Research Object,['Earth sciences'],MANUAL,60,8,7,8
57cf76e1-2179-4650-b48b-b5990dca86c1,Data-centric Research Object,['Earth sciences'],MANUAL,61,6,6,17
6440c36b-44c8-48c5-9a2a-a3c47de70c8a,Data-centric Research Object,['Earth sciences'],MANUAL,61,6,10,16
a08ddcb2-ae5f-40ba-b1b6-c64dd2e4d68c,Data-centric Research Object,['Earth sciences'],MANUAL,61,6,6,22
36113393-cbf6-4bac-8698-d69cf6cd0329,Basic Research Object,['Earth sciences'],MANUAL,60,3,1,10
abebc0e7-87b6-4ed5-8a0e-9b71dc30e333,Data-centric Research Object,['Earth sciences'],MANUAL,61,6,9,23
c737f695-6715-4916-8bef-8fc0ce879760,Data-centric Research Object,['Earth sciences'],MANUAL,61,6,7,18
894d3a33-8340-497d-beaf-5b9d85c9bfc7,Data-centric Research Object,"['Applied sciences', 'Earth sciences', 'Optics', 'Physical sciences']",MANUAL,60,3,16,14
1c87c3d6-46f0-4bfe-bc73-88282fb8c3c5,Data-centric Research Object,"['Applied sciences', 'Earth sciences', 'Ecology', 'Geology']",MANUAL,43,0,4,8
f9fca558-8f1d-4aab-a53b-90c4d1bc0037,Data-centric Research Object,"['Applied sciences', 'Earth sciences', 'Ecology']",MANUAL,76,2,6,10
7f025f6e-9835-4af8-aa48-0152474eda37,Basic Research Object,['Earth sciences'],MANUAL,59,1,3,13
0869e396-3733-4aff-8fb2-94c8937b28aa,Data-centric Research Object,"['Biochemistry', 'Earth sciences', 'Oceanography']",MANUAL,84,12,18,21
49f52ad4-bf2c-4f50-9242-a26962d5a7a2,Basic Research Object,['Applied sciences'],MANUAL,51,18,5,9
bc628c46-d12a-469d-be4b-81769889d1c8,Basic Research Object,['Earth sciences'],MANUAL,51,33,1,20
da5df5a7-697d-4d79-991e-c3a7960ae6bc,Basic Research Object,['Earth sciences'],MANUAL,43,0,1,7
4b4ad5a8-d4dd-45bb-a6a2-9093387af85e,Basic Research Object,['Earth sciences'],MANUAL,51,24,1,14
35ade513-f334-4770-b1b5-a11327fb54b2,Basic Research Object,['Earth sciences'],MANUAL,43,0,1,8
22c397cd-4c65-410e-8703-12ba0cde6623,Basic Research Object,['Earth sciences'],MANUAL,51,24,1,20
de5b7885-f261-44a0-af7f-54937e97f6bd,Basic Research Object,['Earth sciences'],MANUAL,43,0,1,8
940a9a48-66fe-4cb4-8cf2-eebdc9871479,Basic Research Object,['Earth sciences'],MANUAL,43,0,1,8
356620e0-41e3-476b-94d1-63dcad4d99d4,Basic Research Object,['Earth sciences'],MANUAL,43,0,1,4
b4345907-e401-41f9-b2fd-bca1b7c8dd83,Basic Research Object,['Earth sciences'],MANUAL,43,0,1,7
bef16127-6fa5-4a8f-849a-f15c3a4dab8d,Basic Research Object,['Earth sciences'],MANUAL,43,0,1,7
e09de424-682e-4565-8464-57dc3cb2c3bd,Basic Research Object,['Earth sciences'],MANUAL,43,0,1,8
ad6e3929-00cf-4062-bca1-f886b097ad84,Basic Research Object,['Earth sciences'],MANUAL,43,0,1,5
84594a48-1ce3-443c-910b-91b937d20ef5,Basic Research Object,['Earth sciences'],MANUAL,43,0,1,4
82c3a82e-f22d-490d-a585-b616e15176a6,Basic Research Object,['Earth sciences'],MANUAL,43,0,1,10
baa50efb-c247-4335-88dc-a4182d971acd,Basic Research Object,['Earth sciences'],MANUAL,34,0,1,8
47ba01d9-4781-443b-922b-5f4f22539549,Basic Research Object,['Earth sciences'],MANUAL,34,0,1,9
0938a79e-f5a6-4481-b01a-a82e17f7d51a,Executable Research Object,['Earth sciences'],MANUAL,60,7,6,17
09d35670-c07e-41f2-94f9-c58119e33b60,Executable Research Object,['Earth sciences'],MANUAL,60,6,4,8
d86d66ff-c096-4e78-b02a-95cfeba21e35,Executable Research Object,['Earth sciences'],MANUAL,60,7,4,11
6d6e540b-1b52-4ad1-8906-33d3144fce68,Executable Research Object,['Earth sciences'],MANUAL,60,6,7,16
cdcd3c0a-f280-40de-93e6-9a4ba2be6f67,Executable Research Object,['Earth sciences'],MANUAL,54,7,3,10
7749bd2b-72f8-4a29-8565-20a04f419b3a,Executable Research Object,['Earth sciences'],MANUAL,54,8,2,10
164e222b-0bdd-4638-93e7-010bad13d655,Data-centric Research Object,['Earth sciences'],MANUAL,39,5,4,18
321e3b22-04a7-48f8-a647-7ebc49c19301,Data-centric Research Object,['Earth sciences'],MANUAL,39,5,3,22
7740459a-b9fc-411b-88af-763a0de9d9b1,Data-centric Research Object,['Earth sciences'],MANUAL,39,5,6,24
9e533d0d-b1de-4b0d-9dd8-14d136aacea5,Data-centric Research Object,['Earth sciences'],MANUAL,54,2,10,20
d108d8e6-fe96-4823-a63c-e4aab15b6bce,Executable Research Object,['Earth sciences'],MANUAL,31,7,8,27
bcb5cdba-0605-4602-bd60-b59f2701e05b,Data-centric Research Object,['Earth sciences'],MANUAL,30,5,5,14
684b01ed-5442-4ec3-81dd-ae8b23ac7cfa,Basic Research Object,['Earth sciences'],IMPORTED,69,6,9,15
5c0b1ef2-a457-4e19-89c2-24078c277461,Basic Research Object,[],IMPORTED,76,5,1,12
6e65adde-9370-4705-926d-f57ce485fe93,Data-centric Research Object,['Earth sciences'],IMPORTED,43,3,1,13
c23e8fda-d458-475a-a875-9ba4a70e042a,Data-centric Research Object,['Earth sciences'],IMPORTED,43,3,1,8
7075ad3e-c4ce-4e85-805b-47237f8be1e8,Data-centric Research Object,['Earth sciences'],IMPORTED,43,3,1,8
b921aee1-33f7-44c2-a11e-90c224b6bc41,Bibliography-centric Research Object,[],IMPORTED,46,5,10,7
bf157252-5a56-405b-8019-c643be646b8f,Basic Research Object,[],IMPORTED,68,4,1,7
fe56b59d-9f8a-4ba0-9e04-4cc13978afca,Data-centric Research Object,[],IMPORTED,68,3,2,7
096d382c-9cd5-428a-835c-3be20ed8e52c,Basic Research Object,[],IMPORTED,43,2,3,12
e05d4886-2561-40c3-b6a1-c74a3e2494f2,Bibliography-centric Research Object,[],IMPORTED,76,4,1,7
ef2172db-ae15-4229-8130-f45e27ad720a,Basic Research Object,[],IMPORTED,34,2,2,13
6b60faaf-b1d8-4b2e-9e5c-b6a51cc18832,Bibliography-centric Research Object,[],IMPORTED,68,13,1,10
f8863826-dce6-4c12-84f9-010c8cd6d1ee,Basic Research Object,[],IMPORTED,68,2,5,10
e38ba027-4020-42ad-8f3e-f95e9885a0e5,Basic Research Object,[],IMPORTED,59,3,5,27
3adac493-2f59-4e49-a213-d1eea000e61e,Bibliography-centric Research Object,['Earth sciences'],IMPORTED,54,1,1,7
e2660699-e7a3-4e32-bb07-a1f98769eb48,Software-centric Research Object,['Earth sciences'],IMPORTED,68,3,1,13
4cc2cb8d-4ace-4fd2-8ea4-674ac0514f76,Software-centric Research Object,[],IMPORTED,59,2,1,8
1a03b374-b9cd-467b-a8b8-39c5a31a2624,Software-centric Research Object,[],IMPORTED,76,3,1,14
cd32b2e6-6e3c-46fc-bf01-c383a61e1440,Data-centric Research Object,[],IMPORTED,51,2,1,8
8940686e-271d-4568-8dd3-3d959e6cd9d6,Data-centric Research Object,[],IMPORTED,51,2,1,11
a21484de-74d2-4fd0-9518-d3faa42130ad,Basic Research Object,[],IMPORTED,69,31,5,10
6eb1aba1-169c-428e-b964-60df42f93e4f,Basic Research Object,[],IMPORTED,69,5,4,7
41a2f46e-9d0e-4bba-ac26-87c7a0ae3856,Workflow-centric Research Object,[],IMPORTED,68,5,1,12
170460ba-d68c-4090-96de-6ed98f6b453a,Software-centric Research Object,[],IMPORTED,69,2,1,11
2b7ee3b0-de56-4c5b-a8df-80e0720254c7,Workflow-centric Research Object,['Earth sciences'],IMPORTED,51,1,2,12
7d2d9a11-884c-48a4-a503-6e3d3da266de,Data-centric Research Object,[],IMPORTED,43,5,1,10
8a104a23-38f8-408c-a197-4b4b61b211c6,Data-centric Research Object,[],IMPORTED,43,3,1,9
c75cd283-c9a2-4121-aa23-0d448a61bf32,Data-centric Research Object,[],IMPORTED,51,2,1,10
fb37f3b2-42d3-4c53-a2db-d55b0b55f1c7,Data-centric Research Object,['Earth sciences'],IMPORTED,43,3,1,11
3b9b9d48-a71c-4d45-bc3f-295b14db779f,Data-centric Research Object,['Earth sciences'],IMPORTED,43,3,1,7
04f2e6f4-b2d2-4948-9997-15a5830a02d2,Basic Research Object,"['Earth sciences', 'Oceanography']",IMPORTED,50,31,2,13
6a6127bb-03b0-4d0c-a5a9-52cfd0913fd4,Data-centric Research Object,[],IMPORTED,51,1,2,10
fb39cfdd-d93a-4f89-af5f-2c944b85c05d,Data-centric Research Object,[],IMPORTED,51,1,2,7
a3a81739-a5b7-4897-b732-7aba23d6fa5a,Data-centric Research Object,['Neurobiology'],IMPORTED,60,1,1,12
3dd9a735-ae45-47e2-bdb9-63c50f1344e9,Data-centric Research Object,['Neurobiology'],IMPORTED,60,1,1,11
78c3584e-592e-4af6-bf23-605e8a1b84c0,Data-centric Research Object,['Neurobiology'],IMPORTED,60,1,1,9
a415c54e-7d07-43c8-bcbe-1f76220f473f,Data-centric Research Object,['Neurobiology'],IMPORTED,60,1,1,12
9bf840e3-7a39-41fc-be39-7eed9dc294db,Data-centric Research Object,['Neurobiology'],IMPORTED,60,1,1,9
acfec1a0-48af-48c3-9083-3c1969a31c21,Data-centric Research Object,[],IMPORTED,51,1,2,9
4086e5b7-284e-4551-a156-e3453ddcee58,Workflow-centric Research Object,['Ecology'],IMPORTED,68,6,8,12
a3f460ba-5e28-465f-9043-575ccc3692c1,Basic Research Object,[],IMPORTED,60,5,2,11
e3d872de-a4bd-4803-bf31-5395d4748905,Basic Research Object,[],IMPORTED,60,12,2,6
54e02cd6-ee8c-4d6d-af46-c7421de99997,Workflow-centric Research Object,[],IMPORTED,60,6,2,11
4b4ec2a9-80e6-43aa-a134-4e9c2cda00bf,Workflow-centric Research Object,[],IMPORTED,50,4,2,13
3f691bd3-347f-45d6-8ed6-c8c5997b9a35,Basic Research Object,[],IMPORTED,43,3,1,11
b04c829e-997d-44e6-8ef2-5893622403d2,Basic Research Object,[],IMPORTED,60,16,2,8
be084d5e-39e4-4a6b-a7e8-270d6af2e949,Basic Research Object,['Soil analysis'],IMPORTED,51,6,3,7
7bc38514-796e-47e6-81cb-b8f91247a854,Workflow-centric Research Object,[],IMPORTED,68,3,3,14
84eea92b-94f8-43ea-a9ee-ad57b832298f,Workflow-centric Research Object,[],IMPORTED,68,3,3,14
f8a252e5-47da-410b-9096-526bc50d19a3,Workflow-centric Research Object,[],IMPORTED,76,4,5,14
ac013b9e-5f40-4fd1-98b8-b6159150c2bd,Workflow-centric Research Object,[],IMPORTED,68,3,1,10
aaed8d9a-b995-4de7-a84a-35534103581b,Workflow-centric Research Object,[],IMPORTED,59,3,1,6
ed9a1b7c-fc01-4b4a-b274-0708f43b24e2,Workflow-centric Research Object,[],IMPORTED,59,3,1,10
13c54585-362e-4925-a785-08afb591fa0d,Workflow-centric Research Object,[],IMPORTED,68,3,1,11
c4be06dc-6af4-4bc1-8843-035e943a54ad,Workflow-centric Research Object,[],IMPORTED,76,4,1,11
36558b49-c715-4833-8185-3e2e9eb14502,Workflow-centric Research Object,[],IMPORTED,51,4,3,9
087c2733-0f28-4d7a-9c05-04e3cc07c20e,Workflow-centric Research Object,[],IMPORTED,60,5,1,7
9b839108-98ad-4aa2-a49f-c0fd9aa29099,Workflow-centric Research Object,[],IMPORTED,60,5,1,11
d9bc6b27-3330-4d8b-a349-d818e997d68a,Workflow-centric Research Object,[],IMPORTED,60,5,1,11
4e5949ae-b709-47a7-b019-d432f83fe642,Workflow-centric Research Object,[],IMPORTED,60,5,1,13
6d29d5d9-3345-40e9-88ac-e526656d25c2,Workflow-centric Research Object,[],IMPORTED,60,5,1,9
aa61dd78-5800-4104-bbd2-0eebd6c5a004,Workflow-centric Research Object,[],IMPORTED,60,5,1,11
041bc1c7-ccb9-4b41-b421-335c4efed670,Workflow-centric Research Object,[],IMPORTED,43,73,1,16
e5031498-5c61-485c-980c-973246c79277,Workflow-centric Research Object,[],IMPORTED,43,73,1,10
6490c7a9-9310-44cb-afcb-75dd87640c08,Workflow-centric Research Object,[],IMPORTED,43,73,1,6
241ce63e-4e7d-49e9-bbd6-067721484f31,Basic Research Object,[],IMPORTED,51,4,1,11
f667c29c-649d-4ae7-b272-c1814711b759,Data-centric Research Object,['Geophysics'],IMPORTED,59,8,1,6
f59776ea-aa45-45ab-b982-9e59b457be7e,Workflow-centric Research Object,[],IMPORTED,59,4,1,6
6f07a057-16a2-4453-90e8-44ca2191f03b,Basic Research Object,[],IMPORTED,59,8,1,10
66706904-c369-48f8-803d-34242447b21e,Basic Research Object,[],IMPORTED,59,8,1,10
a8ed7f01-70c2-43d5-84ab-6155bea39194,Basic Research Object,[],IMPORTED,66,8,1,6
85c1dfca-97c3-43dd-95ca-5ab9a5b9ab8e,Workflow-centric Research Object,[],IMPORTED,43,73,1,10
02b88869-5556-4e27-84d1-e94e2cba391a,Basic Research Object,[],IMPORTED,50,2,1,11
186a72bd-436e-4bf5-90d9-e1124d6df7cd,Workflow-centric Research Object,[],IMPORTED,43,74,2,7
f2bd96a8-0520-4a99-b454-cb1b9ed9a0cf,Workflow-centric Research Object,[],IMPORTED,43,74,2,10
c0b9dd26-c9e9-42da-bde8-36c03961775b,Workflow-centric Research Object,[],IMPORTED,43,74,6,13
565ddc91-a2d4-4f7d-8a33-d7764d0e173f,Workflow-centric Research Object,[],IMPORTED,59,4,1,10
7f1779a6-4bc4-4d09-b94c-222acace3d40,Workflow-centric Research Object,[],IMPORTED,43,74,2,11
c7af81ea-3d98-45df-b417-e57d28f33e83,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,3,1,7
dc0033fa-ac8f-451a-8ecc-926b3bb40734,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,2,1,11
0883a897-5d0f-4f9e-98a6-807c0459ed48,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,3,1,11
e4781c4b-ac74-4c73-b682-d82418b90839,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,2,1,6
7edc63b3-675b-442a-9d1b-759fa9315f6d,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,3,1,7
388c19d4-5dda-43b4-b068-e4018f565f17,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,2,1,6
1a9d9255-a49c-478a-990b-4b32adf5b3e0,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,3,1,7
49f47fd1-246a-45f0-8e37-cfcecf589c72,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,2,1,6
3917db29-2bda-4d66-95ef-d57dd2cf0dfc,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,6,1,9
54e8439d-4ba5-48cc-8b2d-b0fbcc8668b4,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,5,1,10
49a09ea9-5d8c-4ed6-97c7-388faac26652,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,2,1,6
b9ef794b-1184-4b16-b5d2-f275020c4a8b,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,4,1,9
17124a98-6eaf-4473-a2fa-0885ca72042b,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,2,1,6
cdbd8f0e-0e24-4ec0-8f29-4b14ca162fdd,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,3,1,7
b58eb08e-d972-4501-840e-fc0ec820bdfd,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,2,1,11
a74a6e01-e0aa-43b6-80c8-545493d38068,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,1,1,9
95ff6a65-9685-4965-a389-9b3ce1fb73fd,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,2,1,9
70ac0504-9ccd-42c6-9940-25fc0b46389c,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,2,1,10
0ba747e0-f0e3-4051-ae09-0be1a4612b7d,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,2,1,3
1dc3a62c-0436-49e8-85b6-04a6ae83e589,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,4,1,6
f23dc387-5db0-4ab1-acdd-57be73868bfb,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,2,1,10
f31817f8-9f3d-4b50-9998-4f875a5b828d,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,6,1,11
f6a5b94a-1cce-4a53-80a1-925a62db1e41,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,2,1,9
daf97f86-3433-4428-bb4c-9a4269ca864c,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,2,1,10
19aff6be-c2d2-4765-99b5-626bb6bdce6d,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,3,1,6
221bb2ff-8641-4117-912e-edb578a4fdbf,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,2,1,9
bb76fac5-bd37-400a-a987-3091884f4d12,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,2,1,9
bdbff929-33ac-485b-b4c5-e3e29f566a12,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,4,1,11
f0423f94-ba47-424d-9b9b-84ca5a1b47bc,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,2,1,8
4062fed5-7801-4571-8ae1-0dde899b8306,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,2,1,6
00ac0da9-4106-4db3-9a6c-b908d2789ba9,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,2,1,10
f12732d1-8b87-491a-b97f-2020e27c99de,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,4,1,10
0328503f-b24b-4b67-8e1d-cd333e5a4c25,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,2,1,6
138a56ec-f744-4c38-9abf-af63cffc4ae8,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,2,1,9
107eae40-4047-43c4-add4-6ae7fca2dc4a,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,3,1,11
da22b049-4024-482c-9ce3-8244f92542c1,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,3,1,6
a6c97a35-885f-4f1b-ae0f-4521db48db45,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,3,1,11
8b8f82b0-6425-4fcb-bb76-90c98b1bb74d,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,2,1,6
1fb48822-f4dd-4b65-b8fa-8a75488776ed,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,2,1,9
a544be22-a4a9-4b34-8932-ff4aea6047bc,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,2,1,11
486a8c7e-056f-4740-8921-bc74120a13c4,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,2,1,9
e54c01d0-f465-4592-9628-89b3b627714e,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,2,1,9
6e48d5bb-1e23-4c99-9228-c71d0fa52ee3,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,2,1,6
8e207103-cf82-463e-a7d5-8c340c985106,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,3,1,10
42250be0-3f2a-46f4-9f3c-429cba57b60f,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,2,1,10
3534793a-e71c-49d9-8623-d83d31059df2,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,2,1,10
6f034cdf-a8d2-419a-81a2-73087a4b94ea,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,5,1,16
f014b0db-4dcf-467e-95a9-1944250de196,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,3,1,10
a9b04151-74cc-4835-9ea2-64a31d97fb21,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,2,1,10
673f3b54-dd1b-4899-922a-5273e683e86a,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,4,1,6
70ba8f41-8739-4f5b-a246-dacc2116b7cb,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,5,1,12
da105d37-6256-4a6e-b90c-0a679336c24f,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,3,1,9
f70e02af-b082-452e-a33d-0d76e792846d,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,2,1,10
22d27fd3-997a-49fd-bee8-892d5e4e7925,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,2,1,9
efdeb7b5-2683-43eb-9059-90410f0dbbc5,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,1,1,10
be17b770-eec0-4fb9-87fc-867134848c58,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,2,1,9
9771bff8-cf9c-4fb5-9e7a-6b80ac27317f,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,2,1,6
447dac79-ccb0-4c24-b571-d51037ecdfaa,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,2,1,8
3b416a23-12b3-4877-9ab0-2f55bc1ca249,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,2,1,6
8636dcff-555c-4c5a-b6c7-145a3b97b963,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,6,1,6
9ac1fb4b-6c0f-4346-941a-5568c00a5e0a,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,2,1,8
1d57a5eb-f8d6-44e8-b4de-4279fa0e6f43,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,2,1,9
48384dec-3168-42d4-87b5-ce5c5c02818d,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,4,1,6
cf5fcaa0-e276-462d-9fbb-d3a9ef96835f,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,5,1,6
fb4736ca-cd82-45e3-9c2d-782dfbefe2dc,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,2,1,12
2c1901ef-cd13-47f3-ae24-1533af108bb6,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,7,2,10
d4ec806a-f23d-411e-99a8-f298dca7b1cd,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,6,1,11
de48f77a-d7a9-411a-a384-42f937d4c1c9,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,2,1,10
c248e902-2550-45b8-91cb-bf95b3a83d26,Bibliography-centric Research Object,['Hazard science'],IMPORTED,59,2,1,6
